asin,title,brand,price,related,imUrl,salesRank,categories,description,pic_downloaded,boots,sex,image_path
B00CP63298,"""Spring Step Women's BLUEBERRY Comfort Fashion Boots""",,,"{'also_bought': ['B0093DKMY4','B00CP616PA','B00CP602AU','B0093DKEEC','B00CP625QY','B00CP5YOEQ','B0093DK1TU','B00949U44U','B00B1ZBPM0','B005EJZ9LC','B00CP5WL4G','B002E9HKZS','B00CP62XBQ','B003JGD9XC','B00B1Z8CKI','B00363LQRE','B005H3ZZ3W','B00CP65YNK','B008XI79QE','B00CP62M4Y','B00B5HDTYQ','B00CP5WF5G','B005EJZA4S']'also_viewed': ['B0093DKMY4','B00CP616PA','B0093DKEEC','B00CP602AU','B00CP5YOEQ','B00CP625QY','B00949U44U','B00CP63D4M','B00CP5WL4G','B00CP62XBQ','B005EJZ9CG','B006ZZTG86','B00CP62UCI','B004H47WPG','B00CP65YNK','B0093DM1WA','B00CP62M4Y','B005EJZ9LC','B006ZZTBS6','B00CP5Y5IQ','B00B1ZACRO','B002E9HKZS','B00B5HDTYQ','B003TV4MQK','B00B5HCSS4','B0093DK1TU','B005H3ZZ3W','B005EJZA4S','B0072ECLPE','B00H3L95I2','B008XI79QE','B00B1Z9WTI','B0093DMFQ2','B00B1ZALHK','B00B1ZBPM0','B00B1ZB548','B00H3LIGTG','B00B1Z8CKI','B005H4007M','B007EQQIRM','B00B5HDCVQ','B00B5H936Y','B00H3LGTT0','B005EJZ9D0','B00B5H6N8A','B00B5HCROY','B00H3LBOI6','B0072ECTYM','B005H3ZZ14','B00CP61PLU','B00CP627XA','B00H3LAHDY','B003TV4MN8','B00DG4ZPI4','B0093DKYUQ','B00H3LEPQE','B003JGD9XC','B00CP64C7Y']'bought_together': ['B0093DKMY4','B00CP616PA','B0093DKEEC','B00CP602AU']}",http://ecx.images-amazon.com/images/I/41FuysF%2BdCL._SY395_.jpg,{'Shoes': 17096},,,True,True,women,pics_boots/B00CP63298.jpg
B00ESXIJGC,"""DBDK Ketisa-1 Women's Round Toe Knee High Riding Boots""",,,"{'also_bought': ['B008G1G71G']'also_viewed': ['B00EKBH92W','B00ESXCERM','B00E8PWJRU','B005KE1ZYG','B00ETF23BG','B00BXV9KXS','B0084Y1C7Y','B00EIQRTUG','B004YVQ3P2','B00AZK2RO2','B00AVPH7RI','B005FCTAS6','B00EZ8COLG','B008AU8PVI','B00ESXATYW','B001B5KLAW','B005JE8L4O','B00DUURZFU','B00EZ8BEL2','B00BY1GWOM','B004VQ7ZRU','B00GP1RLOG','B00EZ8GA5C','B00DRC9B26','B003QP2TDC','B00ETF30MW']}",http://ecx.images-amazon.com/images/I/4128c8anbUL._SY395_.jpg,{'Shoes': 130627},,,True,True,women,pics_boots/B00ESXIJGC.jpg
B00AQO05OQ,"""Women's Ugg Australia Boots &quot;Bailey Button Triplet&quot; - Chocolate""",,229.9,"{'also_viewed': ['B004HZ8AI8','B00DH3FVOC','B00AQO26LG','B00DZSAHDE']}",http://ecx.images-amazon.com/images/I/41VFMBB2cnL._SY395_.jpg,{'Shoes': 248372},,,True,True,women,pics_boots/B00AQO05OQ.jpg
B00A0RSZAK,"""Women's Ugg Australia &quot;Classic Tall&quot; Boots - Black""",,194.9,"{'also_bought': ['B000PSTZ8A','B004KEUHPK']'also_viewed': ['B000PSTZ8A','B004KEUHPK','B00DP5G6NC','B004HZ8AI8']'bought_together': ['B004KEUHPK']}",http://ecx.images-amazon.com/images/I/41GsziT0rEL._SY395_.jpg,{'Shoes': 170397},,,True,True,women,pics_boots/B00A0RSZAK.jpg
B009SRQ38E,"""Reneeze ABBY-03 Women's Winter Combat Boots- Brown""",,,"{'also_viewed': ['B00G9D179U','B009SRPMA4','B009SRP77W','B005EEJTAO','B009SRPQZK','B00IDG430Q','B007RFF2LS','B0064LR1PQ','B005QLDG86','B0096UL4QY','B00989Z6IA','B009SRP74U','B005KPBJB4','B008X2B17S','B0064LRHFU','B00G564HVQ','B00CQ80NW4','B00G64UPZE','B00G468ES4','B00F4CEMV2','B00EPRAJ7S','B00AM481BO','B00I0Z8WHA','B00HGVGDVG','B008X2CWLM','B00EWBFQ4S','B00HQCT0KG','B00G2VK4SO','B002Z7FEMU','B00F0KT2WC','B00AEKWS9C','B00AQBQ8XG','B00AEKWT8W','B005UUTKVA','B00DR4LUQY','B0051VE2SO','B009L94IY0','B008VX290W','B00DMCRQMI','B00GUYISXQ','B00EDHQHZS']}",http://ecx.images-amazon.com/images/I/41j%2BadmNdOL._SY395_.jpg,{'Shoes': 138768},,,True,True,women,pics_boots/B009SRQ38E.jpg
B00FFT6G0Y,WOMENS CLARKS PLAZA TERRIER BOOTS,,,"{'also_bought': ['B00ATYGMQI']'also_viewed': ['B00ATM6ITG','B00AUC4C84','B00ASHT2CM','B00ARQW63G','B00IC8FNWC','B00ATWSUBK','B00ATYGMRW','B00ATYGMQI','B00ARR28HO','B00714R7KY','B004HVES42','B00ATM6ILY','B00ATWQCF6','B00E1BE57I','B00AUBWHLE','B00AUC85R8','B00HU9SZ7E','B00KY707WA','B00AWLYXUK','B00AUC84ZG','B004HFIP4C','B00HSPCS9Q','B00ATM6IOQ','B00AWMSB3Y','B00B1I7AQ2','B006SDDETC','B00CZ6PVCE','B00AYRJX4I','B00AUC85AA','B004HFCK1Q','B00C7NLH1E','B006SDDEWE','B00BFWWSPW','B00B1I8OUS','B00HL5KD0Y','B00FW60OV2','B00E6KF0XC','B00B1I7GYI','B00F58YKUI','B008PO0KTE','B00B0APT3M','B00AWLYXWI','B00762L5KO','B00FA7ET8W','B006SDDEVK','B00AUC84W4','B004WDYPBQ','B00762L5H2','B00CAFMKGK','B006PDW9PK','B007640V34','B0099JHLJG','B00E92PF5A','B006T9U53S','B00ATM6IQY','B00DSS11FE','B00IKTVKAW','B007638TD4','B00BFWWP1E','B00AWLYXV4']}",http://ecx.images-amazon.com/images/I/416PiZdwB7L._SX395_.jpg,{'Shoes': 101956},,,True,True,women,pics_boots/B00FFT6G0Y.jpg
B005DD2KES,"""Refresh Lee-01 Women's Mid Calf Combat Boots on Oxford Structure""",,,"{'also_bought': ['B00AEKWS9C','B00FBPJWTY','B008X2B17S','B00AEKWT8W','B002A9KQSU','B00DZI0AFO','B00FNHL8UQ','B005DD2HAU','B00BHVW6PS','B00FBNRO14','B00F8M3R0U','B0018NK0NK','B00AQBQ8XG','B00FC4TQ6S','B00A9OXDVK','B00AEKWSZ6','B00EPQEAJ2','B009RA63GO','B00BH9R1WI','B00BY6I5KG','B0078XWK4Q','B00AEKWSGK','B00GTZXFQG','B00FC7JHLE','B00DNGF2WE','B008MOQ2TO','B001BXN5FW','B0050UF05K','B009TJEZOU','B0093X9MZY','B00AM481BO','B00840TUEU','B00699IA6W','B00F4CEMV2','B007WAF02E','B00DSVBR7S']'also_viewed': ['B00AEKWS9C','B00AEKWT8W','B008X2B17S','B005DD2HAU','B00FNHL8UQ','B00CKXIFMK','B00FP46I1Q','B005EEJTAO','B00BH9R1WI','B009AS9P2W','B008V1XH46','B00FP46YII','B0078XWK4Q','B00FRKU3P0','B003VR4XZ2','B00GJKTEBQ','B002A9KQSU','B00BETMQNU','B00HJ0ZXJC','B00GSNHBWI','B00EJZUCQY','B00IAD700C','B008VX290W','B00F4CEMV2','B00FHCFYJ8','B00BFZQIE6','B00FCRK86M','B00IAD6VPC','B00G64UPZE','B00FNHMW56','B00IAD62ME','B00DN6L6FG','B004PXSGAY','B00FP46ZAK','B00AM481BO','B00AEKWSZ6','B00DZI0AFO','B00CPBRZXW','B00FFI4XYQ','B00AQBQ8XG','B008WMIF4G','B00EPRAJ7S','B0018NK0NK','B00BXV9KJM','B00EPQEAJ2','B001FYHC9M','B008V1XK8O','B00BHVW6PS','B00GG50D2I','B003VR714W','B004YY9PIG','B00B323880','B00CQ80NW4','B00FG87464','B003TTD7AO','B00CBRNBJC','B00FBPJWTY','B00E450EIA']'bought_together': ['B00AEKWS9C','B00FBPJWTY','B00AEKWT8W','B008X2B17S']}",http://ecx.images-amazon.com/images/I/41EZQrw9qAL._SY395_.jpg,{'Shoes': 26675},,,True,True,women,pics_boots/B005DD2KES.jpg
B009AG5W08,"""Nocona Boots Women's Tan Vintage Cow Boot""",,,"{'also_viewed': ['B008KCTHWC','B0051SDRQ0','B0051RVQOG','B008YTZCE8','B009ZPJ0H0','B0051RVKBU','B008KCTHZE','B00D7K6PCW','B002T1G4TY','B008KX6R4M','B00GB6TKSK','B001ASCRB6','B009T3GNSC','B002T1G5AM','B00EAI4AGS','B008YTZCD4','B009C7TWM4','B009ZPJ0GG','B0088WANEK','B008YTZCBQ','B00C66KZ10','B009ZPIZJY','B00DZ4R91G','B009ZPIYXG','B00DZ4OEL4','B008KCTHXQ','B0077QNAUW','B008J13FQI','B001VNBQV2','B0051RUD5E','B0078J9FI4','B002SNBI7G','B007RN671O','B009T3GNNC','B009DU94LY','B0051RW8DE','B005MHOWEQ','B00D8VK8U0','B00JZI7ZQ0','B00BJFAP1E','B005I3VZ3K','B009750B8K','B00D7K6PMW','B0062FSJGE','B004TKIG58','B009ZPIYRW','B00LL3SN5E','B009ZPJ0GQ','B005D5ZSVS','B00D4TJO7E','B00BQVTPLM','B0088WAO30','B002C4KFMU','B0028RY73E','B00JE8WG2E','B0039YOZQY','B002BF9OEA','B00EL7DVEK','B003N7MY7O']}",http://ecx.images-amazon.com/images/I/41Qg4aSW1pL._SY395_.jpg,{'Shoes': 105997},,,True,True,women,pics_boots/B009AG5W08.jpg
B00H1S56RG,"""Girl's Sherpa Indoor Slipper Boots Various Colours &amp; Sizes Available""",,12.99,"{'also_viewed': ['B00G4M250Q','B00FC1W5IW','B00BU9GNSS']}",http://ecx.images-amazon.com/images/I/41xqj6YunCL._SY445_.jpg,{'Clothing': 866017},,,True,True,women,pics_boots/B00H1S56RG.jpg
B0012FX3FG,Black Furry Winter Boots Vegan Fleece Women,,20.0,"{'also_bought': ['B00AY7YMLW','B009G44SF4','B005PSYHP6','B005QBN2RG','B005PWW7HM']'also_viewed': ['B00FC1W5IW','B008MPH6OI','B00AY7YMLW','B005QBN2RG','B005PWW7HM','B005PSYHP6','B009G44SF4','B00GT8AG7Y','B00FE6ORMC','B00G9CEUYK','B005PTA7AE','B009PRE6LI','B005407SEW','B0085B924Q','B009OLBUQO','B009OLCOUK','B00AT6ARS0','B009PSKTEA','B003DNR4X2','B0064LRHFU','B004FH6CJ2','B00GVMZ2W2','B00G3KZVL4','B009G3QA1K','B0051VE2SO','B003DNR75C','B005HURKRY','B00GK67H9U','B0092ORM2E','B004W6K9WM','B00GABG2UA','B00CWK5LX2','B00A97YXM0','B009N5MQ0A','B00A97YQJU','B00GT1Q26U','B00FKOBW7G','B009OLEV6A','B00H9ZL9FE','B0054IUERC','B00I124712','B00A4PXOPE','B00HMFI7L0','B0092ORQ5W','B005FEWDHO','B006EI7HLM','B0061XWE18','B00FXHFWXA','B00HMFQ01Y','B00GT8043K','B00H4SHVEE','B0099ROULK','B00400N6WU','B0062MXWQY','B00H4SHRUC','B00FRKYWGG','B00HG6DJYK','B0026ZQJSO']'bought_together': ['B009G44SF4','B00HHFBP2S','B00AY7YMLW','B008MPH6OI']}",http://ecx.images-amazon.com/images/I/41M1Gbmo%2B0L._SY395_.jpg,{'Shoes': 78715},,,True,True,women,pics_boots/B0012FX3FG.jpg
B00EOWUHWG,Stylist Women Buckle Mid Calf Tall Boots,,18.9,"{'also_viewed': ['B005PPCFFI','B00919GY7E']}",http://ecx.images-amazon.com/images/I/31pedjUOsgL.jpg,{'Shoes': 146552},,,True,True,women,pics_boots/B00EOWUHWG.jpg
B003MU9QGE,Harley Davidson Brooklyn Hi Womens Biker BootsSize 7,,,"{'also_viewed': ['B005IKJ8AK','B005IKJ8AU','B009HPDNHG','B00EP0JR3W','B00B2HPVZO','B00BGEN1F0','B002IKL04U','B00B2HPW12','B00GWREAH4','B00GWRQQGC','B00DT36SIS','B004J4X8MU','B00BLKDVOU','B005IKJ8EQ','B009HPDNPS','B00AKJP87G','B00AL0FNAQ','B008CO5330','B008CO533A','B002CGSSN6','B001TDL5DS','B00DKDMCGO','B009QL71BK','B009HPDNQ2','B004J4X88Y','B008CAFR8K','B00D5XS1J6','B0057D3ONK','B00H5XQ6CQ','B00I6DZQIY','B00DKDMTJY','B002C4KHI2','B0034G55DY','B00GXW2C0K','B00DKDM20K','B00AS9TBSU','B001TDL5DI','B002CGSS3Q','B007JFZM7A','B00E6N4NOG','B008CO538A','B00A4VLR7U','B00BLKEJ3C','B003XZG5T4','B009HPDN6M','B005IKJ8B4','B00IKFWG4A','B00BLKE13A','B00E6N4OS6','B00A22XPXA','B007CZD5PS','B006GJHU9S','B00H5XQ99G','B007CZD5L2','B001O1U6SK','B00CYGIVWM','B00FVZG3DM']}",http://ecx.images-amazon.com/images/I/41%2BpTR07StL._SY395_.jpg,{'Shoes': 363431},,,True,True,women,pics_boots/B003MU9QGE.jpg
B004CV2Q00,"""Tony Lama Boots Women's Chocolate Goat Cross TC1005L Boot""",,,"{'also_bought': ['B001ASCRB6','B00D7JZ9X4','B00EL7CJRU','B008J13F18']'also_viewed': ['B00EL7CJRU','B008J13F18','B009750B6C','B008KCTHWC','B009RKG468','B0051RVKBU','B008J13F3Q','B002SNBI7G','B0051RVQOG','B009750CHK','B008J13GC6','B008J13H0C','B002T1G4TY','B008J13GDU','B005GIYNI6','B00GB6TKSK','B009750B8K','B008J13FPE','B009X7NB16','B00418BEL6','B005I3VZ3K','B0051SDRQ0','B00DZ4P50S','B009A9Q3LW','B008KCTHZE','B008J13GEO','B008YTZCE8','B0088WANEK','B001ASCRB6','B00IAHNWRI','B00EAI4AD6','B007RN670K','B00D10KEFM','B008J13F1I','B007RN671O','B003WLXBF0','B0078IUBSS','B00D7K6PCW','B0044QYFM0','B009750CH0','B005CMII46','B00971JPM2','B009750B4Y','B00CN0W8UK','B00ID7BFEM','B001AS1SLG','B008YTZCD4','B0051SDD1E','B00CD9A6LE','B005GJFL9A','B00DZVFLHS','B00EL7DVEK','B007YZBRHO','B008J13FQS','B00EAI4AF4','B00JE8WE1C','B0097507X4','B00H8XQVBO','B002T1G5AM','B00D8CISR4']}",http://ecx.images-amazon.com/images/I/41G783nKqRL._SY395_.jpg,{'Shoes': 17216},,,True,True,women,pics_boots/B004CV2Q00.jpg
B00FZ3XMD4,Reneeze HAPPY-01 Womens Western Cowboy Riding Boots - Khaki,,24.95,"{'also_bought': ['B00I0QNSIW','B00EOFQ4L6','B00EPRAWJS']'also_viewed': ['B0054U9LBA','B00EPQAY8S','B00EPRBBMU','B00FZ3XP4U','B00EPRAWJS','B00HHNPIK0','B008V1X5UC','B00EOFQ4L6','B00EOFQVAK','B00EPRB832','B00JOZX5NG','B00DYCQD6Q','B007FHL7S0','B009K75W1Q','B003EQ82IE','B00EPRB3UU','B00FZ3Y2JW','B00A7A577E','B00F1KH7BY','B00GZ65KBC','B00C6N0TQY','B00BJEEQ1U','B00EZ8JAXQ','B00BETMQK8','B00601M8IK','B00BCE2BN2','B00IX5G54E','B00919G9N8','B00D3YSU20','B00933LESM','B00EK9GOC0','B00E5UY1ME','B003N7MY7O','B00G56H3A8','B00LBGXUOK','B001HN6SCS','B00F4G8X4A','B00ETFD2GG','B0077QNAUW','B009W4ED80','B00EKVLB5S','B0062FSJGE','B00D4TJO7E','B00JE8WBYW','B009ZLJASS','B00F4H1MBU','B00EZCFZKE','B00APVMMXW','B00BQVTPLM','B009XMEALG','B0085IPKH2','B00866CHH4','B00GYPJZCE','B00GM5PFCU','B00C8UND22','B00AODVTK8','B00G64WTCG','B009V18MK4']}",http://ecx.images-amazon.com/images/I/41GKJl9ddRL._SY395_.jpg,{'Shoes': 41430},,,True,True,women,pics_boots/B00FZ3XMD4.jpg
B00BEKDYVW,Riverberry Womens Chrissy High Seel Slouchy Fashion Boots,,50.99,"{'also_viewed': ['B009V18TJ8','B00919FZWY']}",http://ecx.images-amazon.com/images/I/41tqNY-gtPL._SY395_.jpg,{'Shoes': 320794},,,True,True,women,pics_boots/B00BEKDYVW.jpg
B000G0SD4O,Dublin Reserve Lace Up Ladies Boots,,,"{'also_viewed': ['B00FNO8YW4','B00FNO8YVK','B00FNO8NX4','B000FD7CGM','B009KCJ6OK','B000FD7CGC','B000FDCW1W','B007V24G28','B000FDB7O0','B009KCMKT8','B004UBE8FI','B002HTUXEK','B0016SPIRU','B00FNO8QX6','B00FXK0GF6','B000GHK6I8','B00FNO8KXW','B007TLL6JC','B000F93FT4','B00HWUWOXW','B0028AEG6Y','B000F93IBO','B0016SHWOC','B005GWSF2W','B00FNO8O60','B00JNRX62U','B00FNO8QZ4','B0017OKWNI','B0016ZSPGY','B009KCM6CE','B00DMDM34I','B00HWUWI6A','B00FNO8NDE','B00DH1ZX4W','B00DH1ZLRQ','B00FNO8VEU','B002DWWVTG','B007TL04LI','B00H1KSR9I','B007TKRS90','B00FNO8LQ8','B007TNBDM0','B003MS03T0','B001QY21N8','B003SZEQPY','B00E450EIA','B005GWSEGY','B005M4IKB0','B00FNO8YC4','B006WL9LCE','B002HVM6TS','B006WKHNQ6','B00CKXIFMK','B00JNRXDKA','B00DH20MYW','B001IW1TZ4','B005QAQAQ2']}",http://ecx.images-amazon.com/images/I/41TbRsFm8zL._SX300_.jpg,{'Sports &amp; Outdoors': 52102},,From the original Dublin. Our Dublin Reserve Paddock Boots offer the maximum durability and comfort Features:,True,True,women,pics_boots/B000G0SD4O.jpg
B003XXABNW,"""Tony Lama Boots Women's Stallion 7906L Boot""",,,"{'also_bought': ['B008R9A1WI']'also_viewed': ['B008KCTHZE','B0097507X4','B008J13F3Q','B008YTZCE8','B008J13FTA','B0078IUBSS','B00D10KEFM','B008J13F1I','B008YTZCBQ','B009750CHK','B008J13FRC','B002T1G5AM','B002C4KFMU','B004TF8G80','B008J13F2M','B001ASCRB6','B009750CH0','B005OO25F0','B00KVGIVOA','B009ZPJ0H0','B00D7K6PMW','B00971JPM2','B008KCTHWC','B00971JPJU','B003B3P0TO','B0051SDRQ0','B009R5R21E','B0051RUD5E','B002MPR8QU','B0088WAO30','B00971JPKO','B00451XJB2','B0044QYFM0','B00CAE7F70','B0088WANEK','B00EL7CWB8','B00D8VK8U0','B00GX2BJHW','B003B3OWDY','B00BQVTPLM','B009750B8K','B008J13FQS','B005COZSNS','B00EL7DRLW','B009A9Q3LW','B009R5WWXW','B009A9Q3QC','B0097507UW','B0039YOYJC','B005GJFKV4','B009C7TWQU','B003156NDO','B0051RVQOG','B00EAI4AD6','B002QV01LY','B0044QZEE8','B009750B94','B005I3VZ3K','B00EL7DHN0','B00ID7BFEM']}",http://ecx.images-amazon.com/images/I/41DezI2crRL._SY395_.jpg,{'Shoes': 3420},,,True,True,women,pics_boots/B003XXABNW.jpg
B005FZMZQW,"""Reneeze SANDRA-1 Women's Knee-high Plateform Riding Trend Boots - BROWN""",,32.95,"{'also_bought': ['B00G2O2376','B00G2O4XKQ']'also_viewed': ['B00FOKSAJY','B00G2O4XKQ','B00G2O3HNU','B00G2O00NU','B00EUIGCS2','B0097B0KBM','B005FZNA2U','B00919GY7E','B00L4QLQXY','B00HJ10T3Q','B00DRAVJLE','B00G2O2376','B00G2O363G','B00IAD7P4I','B0050GALHQ','B00FOKU5FG','B00919FZWY','B007T4DUTI','B004VCQQPG','B00H2OKZ2A','B00DCSGZJC','B005FZN3QI','B00E4QARWC','B006ZGV9LM','B00E96B9UG','B00GSZA5TC','B005FZNO9E','B00A044PK2','B00AODVTK8','B00BETMSG0','B00GJKSWIM','B00D5OYK4U','B00BXYKIB8','B00HFHCXMO','B0050GCX5O','B000UU9XMQ','B0093Y9EFQ','B00EAJ4JAY','B005P3ONLY','B0069WBIOK','B00E6G9JVA','B005QISAGM','B004V2USF0','B00AKLDUA6','B00919HQDK','B004QMXLPO','B005FZNGNI','B003DWZV9W','B009MSCC4S','B0052W5XP8','B00GUYISXQ','B00A0V78O0','B00FDZAJYO','B00GUU9J5Q','B005PDAX8Q','B00EH0Y89S','B00G2O4PZO','B00ER1OV9O','B00CMB9GWS','B00G2O139A']'bought_together': ['B00G2O2376','B00G2O4XKQ']}",http://ecx.images-amazon.com/images/I/316hukTYDHL._SX395_.jpg,{'Shoes': 165619},,,True,True,women,pics_boots/B005FZMZQW.jpg
B00ARNPWEO,"""Tony Lama Boots Women's VF3036 Western Boot""",,,"{'also_viewed': ['B00971JPKY','B00EY9NI3E','B00971JPKO','B00DZ4OXPG','B009750B8K','B0044QYFM0','B008J13FPE','B008KCTHZE','B008J13GC6','B0078J9DEA','B009750CHK','B0077QNAUM','B00D2IM7M6','B009750CH0','B004TF8G80','B00HVS3DHQ','B005I3VZ3K','B0078IUBSS','B00418BEL6','B0078J9E8U','B008J13H0C','B008J13F3Q','B0091HUNS2','B00971JPM2','B00ID7BFEM','B00EAI4AF4','B008J13F1I','B008J13GEO','B00GX2BJHW','B0077QNAUW','B00D10KEFM','B007O283M4','B008J13GDU','B00D4TJO7E','B00CN6DH0E','B002A7YD18','B00JA6G1JO','B0097507UW','B003HC9DME','B00DZVFLHS','B009A9Q3LW','B0037V06F8','B00BJF5PPK','B001ASCRB6','B003B3P0TO','B002T1G5AM','B0037V03D8','B008KGSDCS','B003N7MY7O','B00BMNPN6A','B00451XJB2','B002YGSNRA','B007RN671O','B007K6IAXQ','B003EQ82IE']}",http://ecx.images-amazon.com/images/I/41otQaN8YgL._SY395_.jpg,{'Shoes': 40326},,,True,True,women,pics_boots/B00ARNPWEO.jpg
B003HVLAMQ,"""Demonia Women's Crypto 35 Boots""",,89.95,"{'also_viewed': ['B002LCEO9S','B004TFL3IK','B003HV588S','B004TFGRV8','B00HV85JIM','B005F25QHK','B004TFL28Q','B003BWV2HO','B00GQR2PUY','B005F25Q4S','B00856VYXI','B00D738GO4','B00GSK0CDQ','B004TFL0G0','B00HV9XCEE','B008O3UGT0','B002LCEN26','B008FVW5TU','B00HVA0AUC','B00919GY7E','B00IA61AB4','B003B4MKVE','B00HV9RXSK','B00DF100VK','B0085YC16Y','B002RT4QQQ','B00EZEECOW','B008QZ063W','B002RT6IOE']}",http://ecx.images-amazon.com/images/I/41gDcjABJVL._SY395_.jpg,{'Shoes': 257806},,,True,True,women,pics_boots/B003HVLAMQ.jpg
B00FKGYWX0,Reneeze HONEY-01 Womens Fashion Knee-High Riding Boots - BROWN,,30.95,"{'also_viewed': ['B00AVPHH4Q','B00FKI35MC','B00EZ8COLG','B00FKGZZFY','B00C2LUPTQ','B005JE8L4O','B00CY8L528','B00GS8COZ2','B004VQ7ZRU','B005KE1ZYG','B00EZ8AO90','B00FSKXFTU','B00BX76LLG','B00C7KTIO0','B00FKH1ERQ','B00HK0MLYG','B00B9A2AQM','B001B5KLAW','B00EZ8H9B6','B00DUURZFU','B00B9A2B7A','B00BXV9KXS','B00EXL4D9Q','B00DRAXHRS','B00KXREWPO','B00E8PWJRU','B00FPBY1LS','B005FCTAS6','B00B9A2B84','B008G1G71G','B005THM05M','B00EVDQ68C','B00AVPH7RI','B00AZK2RO2','B007RW3WRM','B00B9A2BAM','B00CN4NNJ6','B00A6Y1TWS','B004WNDRWO','B00CF5C6HI','B008BE2MOO','B00GHNFXBA','B00BETMSC4','B00GOI353Q','B008OHP2OU','B005PPANSE','B00FEL1Y5U','B004V3C8YI','B004YVQ3P2','B00BRGPZOC','B0089VLRX6','B00BXYKDWC','B00E1BE57I','B00FVZG3DM','B008VFIZPS','B008SVW51U','B00BETMSMY','B0087B3PI8','B0050TPXNU','B008AU8PVI']}",http://ecx.images-amazon.com/images/I/41NvVBaEcoL._SY395_.jpg,{'Shoes': 103157},,,True,True,women,pics_boots/B00FKGYWX0.jpg
B00DUSGQA2,"""Women's Western Style Pretty Long Ties Round Toe Wedge Within the higher Boots Pink 8.5 B(M) US""",,,"{'also_viewed': ['B00EZDXHGC','B00GNCVAB2','B00EPRBBMU','B00EPQAY8S','B0090S9GOY','B00GS24ZX2','B00G4LO7PS','B00GNGMK62','B00FPBVBDY','B005P4T8RM','B00H5IYFW4','B00EU3BAS4','B00H8ZAMS0','B00EOFQ4L6','B0091UEWVI','B00H2VRZEY','B00BLWO39K','B00EH0Y89S','B00EZ8NZM8','B005PTAY2A','B009XJKXWE','B00EPRB832','B00EPRAWJS','B00AQ3VMUS','B00G6UPWDS','B00EPQEAJ2','B00919FZWY','B00919GY7E','B00EPQIZZW','B003VRBOIQ','B00B1W3W6K','B00GYTNQGQ','B009F1RRV0','B00FWLFV1U','B00A7A57E2','B005QAX722','B00I50APP2','B00BZ4OUZG','B002A9B7J2','B0091KWYHC','B00EPRAJ7S','B00FDYES8S','B0018NFT5E','B00598HXKS','B00ENR6GA4','B00F02BQ1U','B00A4041TW','B00919G9N8','B00915QDEC','B005OL9FQK','B00HJ0J5GO']}",http://ecx.images-amazon.com/images/I/31GYvRZopXL._SY395_.jpg,{'Shoes': 162202},,,True,True,women,pics_boots/B00DUSGQA2.jpg
B005MG1254,Dora Girls Neon Lime Green 1.75&quot; Go Go Boots,,,"{'also_viewed': ['B0018NFT5E','B00E81GLY6','B00D8GNNZ2','B00125NUCC','B007SIG1FK']}",http://ecx.images-amazon.com/images/I/31aIhLmen3L._SX395_.jpg,{'Shoes': 278471},,,True,True,women,pics_boots/B005MG1254.jpg
B00FZYB8JS,Reneeze APPLE-02 Womens Fashion Knee-High Riding Boots - BLACK,,31.95,,http://ecx.images-amazon.com/images/I/417Js6SAsXL._SY395_.jpg,{'Shoes': 331825},,,True,True,women,pics_boots/B00FZYB8JS.jpg
B005G4ZIPW,Brinley Co Womens Buckle High Heel Boots,,,"{'also_bought': ['B00EUIGCS2','B0069WBIOK','B005P3ONLY','B005QAHNAY','B005PKN0HK','B00919FZWY','B00919GY7E','B005PPCFFI','B0097B0KBM','B00E96B9UG','B005PDAX8Q','B0092T21KW','B00AODVTK8','B00FCNHNS2','B00DOTDJHK','B004HX8NRI','B00EZ88OU6','B00IKOZTKY','B00G7HT8GW','B00E0L0IX4','B00AOCA22A','B00EI47Z9S','B00A044PK2','B00DU2NM1O','B005XM2BDO','B008X0EW44','B007WADJ7M','B00EB5Q7RK','B00AVPHH4Q','B005PPANSE','B00E97K8UW','B002HJ79L0','B00AFXL15A','B00GGR99BM']'also_viewed': ['B00EUIGCS2','B0069WBIOK','B005QAHNAY','B005P3ONLY','B005PKN0HK','B005PPCFFI','B00919FZWY','B00GJKSWIM','B0092T21KW','B00A044PK2','B00AODVTK8','B004HX8NRI','B00919GY7E','B00EI47Z9S','B00GXMJWLW','B0097B0KBM','B00IAD7P4I','B00DOTDJHK','B009DP9M16','B00BXYKIB8','B008OGMWOY','B00BETMSG0','B00E96B9UG','B005PDAX8Q','B003DWZV9W','B009O0X8DI','B00H2OKZ2A','B00919HQDK','B0091DOFM6','B009VN935K','B0091KYII0','B00GJKUM3K','B00FH2PGPK','B007E5AHG6','B005QISAGM','B00HUVA020','B004RMIF18','B00D5OYK4U','B009MSCC4S','B00AM3SHLO','B0050FU9QK','B00B1RDV7U','B004QMXLPO','B00CMGRVIY','B00FCNHNS2','B00CIODPOY','B00BZ4PGWM','B00GSZA5TC','B004WJT2U4','B00A6UARO8','B005P4T8RM','B009N79LFG','B00CHRO0M8','B00AKLDUA6','B00E4QARWC','B00EUKPGJ6','B00H6BW0L8','B00BZ4OUZG','B005OL9FQK','B001B5IL6I']'bought_together': ['B00EUIGCS2','B005P3ONLY','B005PKN0HK','B005QAHNAY']}",http://ecx.images-amazon.com/images/I/31Js-LfG9yL._SY395_.jpg,{'Shoes': 73134},,,True,True,women,pics_boots/B005G4ZIPW.jpg
